Run_accession	Sub-lineage	Country_or_Province	SetPart
ERR137285	2.2	Russia	East_Europe
ERR144542	2.2	Russia	East_Europe
ERR144543	2.2	Russia	East_Europe
ERR144545	2.2	Russia	East_Europe
ERR144548	2.2	Russia	East_Europe
ERR144549	2.2	Russia	East_Europe
ERR144551	2.2	Russia	East_Europe
ERR144552	2.2	Russia	East_Europe
ERR144558	2.2	Russia	East_Europe
ERR144560	2.2	Russia	East_Europe
ERR144561	2.2	Russia	East_Europe
ERR144562	2.2	Russia	East_Europe
ERR144563	2.2	Russia	East_Europe
ERR144564	2.2	Russia	East_Europe
ERR144566	2.2	Russia	East_Europe
ERR144567	2.2	Russia	East_Europe
ERR144570	2.2	Russia	East_Europe
ERR144571	2.2	Russia	East_Europe
ERR144573	2.2	Russia	East_Europe
ERR144574	2.2	Russia	East_Europe
ERR144575	2.2	Russia	East_Europe
ERR144577	2.2	Russia	East_Europe
ERR144579	2.2	Russia	East_Europe
ERR144580	2.2	Russia	East_Europe
ERR144581	2.2	Russia	East_Europe
ERR144582	2.2	Russia	East_Europe
ERR144588	2.2	Russia	East_Europe
ERR144590	2.2	Russia	East_Europe
ERR144593	2.2	Russia	East_Europe
ERR144594	2.2	Russia	East_Europe
ERR144595	2.2	Russia	East_Europe
ERR144596	2.2	Russia	East_Europe
ERR144597	2.2	Russia	East_Europe
ERR144599	2.2	Russia	East_Europe
ERR144600	2.2	Russia	East_Europe
ERR144607	2.2	Russia	East_Europe
ERR144608	2.2	Russia	East_Europe
ERR144609	2.2	Russia	East_Europe
ERR144610	2.2	Russia	East_Europe
ERR144611	2.2	Russia	East_Europe
ERR144614	2.2	Russia	East_Europe
ERR144616	2.2	Russia	East_Europe
ERR144619	2.2	Russia	East_Europe
ERR144622	2.2	Russia	East_Europe
ERR144625	2.2	Russia	East_Europe
ERR144626	2.2	Russia	East_Europe
ERR144628	2.2	Russia	East_Europe
ERR144630	2.2	Russia	East_Europe
ERR144631	2.2	Russia	East_Europe
ERR144632	2.2	Russia	East_Europe
ERR144633	2.2	Russia	East_Europe
ERR144634	2.2	Russia	East_Europe
ERR144635	2.2	Russia	East_Europe
ERR144636	2.2	Russia	East_Europe
ERR158569	2.2	Russia	East_Europe
ERR158570	2.2	Russia	East_Europe
ERR158572	2.2	Russia	East_Europe
ERR158575	2.2	Russia	East_Europe
ERR158576	2.2	Russia	East_Europe
ERR158577	2.2	Russia	East_Europe
ERR158580	2.2	Russia	East_Europe
ERR158581	2.2	Russia	East_Europe
ERR158585	2.2	Russia	East_Europe
ERR158587	2.2	Russia	East_Europe
ERR158588	2.2	Russia	East_Europe
ERR158589	2.2	Russia	East_Europe
ERR158590	2.2	Russia	East_Europe
ERR158591	2.2	Russia	East_Europe
ERR158592	2.2	Russia	East_Europe
ERR158596	2.2	Russia	East_Europe
ERR158598	2.2	Russia	East_Europe
ERR158611	2.2	Russia	East_Europe
ERR158613	2.2	Russia	East_Europe
ERR158616	2.2	Russia	East_Europe
SRR1723530	2.2	Shanxi	North_China
SC19-28	2.2	Sichuan	Southwest_China
SRR1144725	2.2	South_Korea	Northeast_Asia
SRR1144733	2.2	South_Korea	Northeast_Asia
SRR1144737	2.2	South_Korea	Northeast_Asia
SRR1144749	2.2	South_Korea	Northeast_Asia
SRR1144757	2.2	South_Korea	Northeast_Asia
SRR1144766	2.2	South_Korea	Northeast_Asia
SRR1144768	2.2	South_Korea	Northeast_Asia
SRR1144771	2.2	South_Korea	Northeast_Asia
SRR1144776	2.2	South_Korea	Northeast_Asia
SRR1144780	2.2	South_Korea	Northeast_Asia
SRR1144783	2.2	South_Korea	Northeast_Asia
SRR1144787	2.2	South_Korea	Northeast_Asia
SRR1144790	2.2	South_Korea	Northeast_Asia
SRR1144796	2.2	South_Korea	Northeast_Asia
SRR1144805	2.2	South_Korea	Northeast_Asia
SRR1144807	2.2	South_Korea	Northeast_Asia
SRR1144813	2.2	South_Korea	Northeast_Asia
SRR1144817	2.2	South_Korea	Northeast_Asia
SRR1144820	2.2	South_Korea	Northeast_Asia
SRR1146283	2.2	Sweden	North_Europe
SRR1146290	2.2	Sweden	North_Europe
SRR1146316	2.2	Sweden	North_Europe
SRR1146333	2.2	Sweden	North_Europe
SRR1146339	2.2	Sweden	North_Europe
SRR1146359	2.2	Sweden	North_Europe
SRR1146363	2.2	Sweden	North_Europe
SRR1146372	2.2	Sweden	North_Europe
SRR1146378	2.2	Sweden	North_Europe
SRR1146413	2.2	Sweden	North_Europe
SRR1162803	2.2	Sweden	North_Europe
SRR1165546	2.2	Sweden	North_Europe
SRR1165549	2.2	Sweden	North_Europe
SRR1165550	2.2	Sweden	North_Europe
SRR1165553	2.2	Sweden	North_Europe
SRR1165559	2.2	Sweden	North_Europe
SRR1165563	2.2	Sweden	North_Europe
SRR1165582	2.2	Sweden	North_Europe
SRR1165595	2.2	Sweden	North_Europe
SRR1165597	2.2	Sweden	North_Europe
SRR1166707	2.2	Sweden	North_Europe
SRR1166820	2.2	Sweden	North_Europe
SRR1166823	2.2	Sweden	North_Europe
SRR1166938	2.2	Sweden	North_Europe
SRR1167079	2.2	Sweden	North_Europe
SRR1167080	2.2	Sweden	North_Europe
SRR1167100	2.2	Sweden	North_Europe
SRR1167117	2.2	Sweden	North_Europe
SRR1167138	2.2	Sweden	North_Europe
ERR171160	2.2	Thailand	Southeast_Asia
SRR1723636	2.2	Tianjin	North_China
ERR038746	2.2	Uganda	Africa
SRR1723432	2.2	Anhui	South_China
SRR1723433	2.2	Anhui	South_China
SRR1723447	2.2	Anhui	South_China
SRR1723452	2.2	Anhui	South_China
SRR1723485	2.2	Anhui	South_China
SRR1723496	2.2	Anhui	South_China
SRR1723516	2.2	Anhui	South_China
SRR1723544	2.2	Anhui	South_China
SRR1723551	2.2	Anhui	South_China
SRR1723564	2.2	Anhui	South_China
SRR1723565	2.2	Anhui	South_China
SRR1723621	2.2	Anhui	South_China
SRR1723669	2.2	Anhui	South_China
SRR1723677	2.2	Anhui	South_China
SRR1723679	2.2	Anhui	South_China
SRR1723715	2.2	Anhui	South_China
SRR1723720	2.2	Anhui	South_China
SRR1723724	2.2	Anhui	South_China
SRR1723727	2.2	Anhui	South_China
SRR1723729	2.2	Anhui	South_China
SRR1723735	2.2	Anhui	South_China
SRR1723736	2.2	Anhui	South_China
SRR1723741	2.2	Anhui	South_China
SRR1723810	2.2	Anhui	South_China
SRR1723831	2.2	Anhui	South_China
SRR1723834	2.2	Anhui	South_China
SRR1723857	2.2	Anhui	South_China
SRR1723859	2.2	Anhui	South_China
SRR1723868	2.2	Anhui	South_China
SRR2333215	2.2	Australia	Australia
SRR671719	2.2	Beijing	North_China
SRR671720	2.2	Beijing	North_China
SRR671721	2.2	Beijing	North_China
SRR1723450	2.2	Fujian	South_China
SRR1723481	2.2	Fujian	South_China
SRR1723506	2.2	Fujian	South_China
SRR1723513	2.2	Fujian	South_China
SRR1723610	2.2	Fujian	South_China
SRR1723753	2.2	Fujian	South_China
SRR1723754	2.2	Fujian	South_China
SRR1723759	2.2	Fujian	South_China
SRR1723760	2.2	Fujian	South_China
SRR1723762	2.2	Fujian	South_China
SRR1723774	2.2	Fujian	South_China
SRR1723827	2.2	Fujian	South_China
SRR1723876	2.2	Fujian	South_China
SRR1723880	2.2	Fujian	South_China
SRR671748	2.2	Fujian	South_China
SRR671752	2.2	Fujian	South_China
SRR671753	2.2	Fujian	South_China
SRR1723444	2.2	Gansu	West_China
SRR1723630	2.2	Gansu	West_China
SRR1723643	2.2	Gansu	West_China
SRR1723733	2.2	Gansu	West_China
SRR1723784	2.2	Gansu	West_China
SRR1723823	2.2	Gansu	West_China
ERR550739	2.2	Germany	West_Europe
ERR550927	2.2	Germany	West_Europe
ERR551086	2.2	Germany	West_Europe
ERR551572	2.2	Germany	West_Europe
ERR551928	2.2	Germany	West_Europe
ERR551978	2.2	Germany	West_Europe
ERR552755	2.2	Germany	West_Europe
ERR553082	2.2	Germany	West_Europe
ERR553277	2.2	Germany	West_Europe
ERR553291	2.2	Germany	West_Europe
SRR1723427	2.2	Guangdong	South_China
SRR1723437	2.2	Guangdong	South_China
SRR1723479	2.2	Guangdong	South_China
SRR1723524	2.2	Guangdong	South_China
SRR1723525	2.2	Guangdong	South_China
SRR1723552	2.2	Guangdong	South_China
SRR1723562	2.2	Guangdong	South_China
SRR1723574	2.2	Guangdong	South_China
SRR1723581	2.2	Guangdong	South_China
SRR1723651	2.2	Guangdong	South_China
SRR1723739	2.2	Guangdong	South_China
SRR1723757	2.2	Guangdong	South_China
SRR1723773	2.2	Guangdong	South_China
SRR1723816	2.2	Guangdong	South_China
SRR1723874	2.2	Guangdong	South_China
SRR1723877	2.2	Guangdong	South_China
SRR1723879	2.2	Guangdong	South_China
SRR671726	2.2	Guangdong	South_China
SRR671783	2.2	Guangdong	South_China
SRR671789	2.2	Guangdong	South_China
SRR1723462	2.2	Guizhou	Southwest_China
SRR1723476	2.2	Guizhou	Southwest_China
SRR1723590	2.2	Guizhou	Southwest_China
SRR1723649	2.2	Guizhou	Southwest_China
SRR1723755	2.2	Guizhou	Southwest_China
SRR1723781	2.2	Guizhou	Southwest_China
SRR671765	2.2	Guizhou	Southwest_China
SRR671770	2.2	Guizhou	Southwest_China
SRR671771	2.2	Guizhou	Southwest_China
SRR1723704	2.2	Hainan	South_China
SRR1723796	2.2	Hainan	South_China
SRR1723419	2.2	Hebei	North_China
SRR1723431	2.2	Hebei	North_China
SRR1723491	2.2	Hebei	North_China
SRR1723492	2.2	Hebei	North_China
SRR1723502	2.2	Hebei	North_China
SRR1723504	2.2	Hebei	North_China
SRR1723505	2.2	Hebei	North_China
SRR1723545	2.2	Hebei	North_China
SRR1723549	2.2	Hebei	North_China
SRR1723575	2.2	Hebei	North_China
SRR1723588	2.2	Hebei	North_China
SRR1723602	2.2	Hebei	North_China
SRR1723606	2.2	Hebei	North_China
SRR1723628	2.2	Hebei	North_China
SRR1723656	2.2	Hebei	North_China
SRR1723662	2.2	Hebei	North_China
SRR1723711	2.2	Hebei	North_China
SRR1723712	2.2	Hebei	North_China
SRR1723767	2.2	Hebei	North_China
SRR1723769	2.2	Hebei	North_China
SRR1723770	2.2	Hebei	North_China
SRR1723787	2.2	Hebei	North_China
SRR1723805	2.2	Hebei	North_China
SRR1723817	2.2	Hebei	North_China
SRR1723882	2.2	Hebei	North_China
SRR1723567	2.2	Heilongjiang	North_China
SRR1723569	2.2	Heilongjiang	North_China
SRR1723571	2.2	Heilongjiang	North_China
SRR1723572	2.2	Heilongjiang	North_China
SRR1723583	2.2	Heilongjiang	North_China
SRR1723635	2.2	Heilongjiang	North_China
SRR1723661	2.2	Heilongjiang	North_China
SRR1723723	2.2	Heilongjiang	North_China
SRR1723725	2.2	Heilongjiang	North_China
SRR1723776	2.2	Heilongjiang	North_China
SRR1723782	2.2	Heilongjiang	North_China
SRR1723812	2.2	Heilongjiang	North_China
SRR1723855	2.2	Heilongjiang	North_China
SRR671777	2.2	Heilongjiang	North_China
SRR671779	2.2	Heilongjiang	North_China
SRR1723421	2.2	Henan	North_China
SRR1723440	2.2	Henan	North_China
SRR1723459	2.2	Henan	North_China
SRR1723473	2.2	Henan	North_China
SRR1723474	2.2	Henan	North_China
SRR1723494	2.2	Henan	North_China
SRR1723533	2.2	Henan	North_China
SRR1723538	2.2	Henan	North_China
SRR1723547	2.2	Henan	North_China
SRR1723560	2.2	Henan	North_China
SRR1723563	2.2	Henan	North_China
SRR1723584	2.2	Henan	North_China
SRR1723597	2.2	Henan	North_China
SRR1723658	2.2	Henan	North_China
SRR1723659	2.2	Henan	North_China
SRR1723666	2.2	Henan	North_China
SRR1723673	2.2	Henan	North_China
SRR1723681	2.2	Henan	North_China
SRR1723702	2.2	Henan	North_China
SRR1723703	2.2	Henan	North_China
SRR1723706	2.2	Henan	North_China
SRR1723707	2.2	Henan	North_China
SRR1723710	2.2	Henan	North_China
SRR1723743	2.2	Henan	North_China
SRR1723771	2.2	Henan	North_China
SRR1723825	2.2	Henan	North_China
SRR1723832	2.2	Henan	North_China
SRR1723835	2.2	Henan	North_China
SRR1723870	2.2	Henan	North_China
SRR671856	2.2	Henan	North_China
SRR671857	2.2	Henan	North_China
SRR1723468	2.2	Hubei	South_China
SRR1723469	2.2	Hubei	South_China
SRR1723508	2.2	Hubei	South_China
SRR1723511	2.2	Hubei	South_China
SRR1723518	2.2	Hubei	South_China
SRR1723529	2.2	Hubei	South_China
SRR1723532	2.2	Hubei	South_China
SRR1723548	2.2	Hubei	South_China
SRR1723554	2.2	Hubei	South_China
SRR1723798	2.2	Hubei	South_China
SRR1723800	2.2	Hubei	South_China
SRR1723801	2.2	Hubei	South_China
SRR1723804	2.2	Hubei	South_China
SRR1723818	2.2	Hubei	South_China
SRR1723828	2.2	Hubei	South_China
SRR1723833	2.2	Hubei	South_China
SRR1723466	2.2	Hunan	South_China
SRR1723475	2.2	Hunan	South_China
SRR1723487	2.2	Hunan	South_China
SRR1723521	2.2	Hunan	South_China
SRR1723605	2.2	Hunan	South_China
SRR1723631	2.2	Hunan	South_China
SRR1723653	2.2	Hunan	South_China
SRR1723709	2.2	Hunan	South_China
SRR1723732	2.2	Hunan	South_China
SRR1723738	2.2	Hunan	South_China
SRR1723740	2.2	Hunan	South_China
SRR1723747	2.2	Hunan	South_China
SRR1723749	2.2	Hunan	South_China
SRR1723752	2.2	Hunan	South_China
SRR1723772	2.2	Hunan	South_China
SRR1723786	2.2	Hunan	South_China
SRR1723824	2.2	Hunan	South_China
SRR1723853	2.2	Hunan	South_China
SRR1723854	2.2	Hunan	South_China
SRR1723856	2.2	Hunan	South_China
SRR1723861	2.2	Hunan	South_China
SRR671876	2.2	Inner_Mongolia	North_China
SRR671877	2.2	Inner_Mongolia	North_China
SRR671879	2.2	Inner_Mongolia	North_China
SRR1723442	2.2	Jiangsu	South_China
SRR1723443	2.2	Jiangsu	South_China
SRR1723460	2.2	Jiangsu	South_China
SRR1723510	2.2	Jiangsu	South_China
SRR1723536	2.2	Jiangsu	South_China
SRR1723537	2.2	Jiangsu	South_China
SRR1723541	2.2	Jiangsu	South_China
SRR1723589	2.2	Jiangsu	South_China
SRR1723603	2.2	Jiangsu	South_China
SRR1723608	2.2	Jiangsu	South_China
SRR1723612	2.2	Jiangsu	South_China
SRR1723613	2.2	Jiangsu	South_China
SRR1723617	2.2	Jiangsu	South_China
SRR1723689	2.2	Jiangsu	South_China
SRR1723737	2.2	Jiangsu	South_China
SRR1723744	2.2	Jiangsu	South_China
SRR1723775	2.2	Jiangsu	South_China
SRR1723795	2.2	Jiangsu	South_China
SRR1723821	2.2	Jiangsu	South_China
SRR1723869	2.2	Jiangsu	South_China
SRR1723871	2.2	Jiangsu	South_China
SRR1723875	2.2	Jiangsu	South_China
SRR1723886	2.2	Jiangsu	South_China
SRR1723889	2.2	Jiangsu	South_China
SRR1723483	2.2	Jiangxi	South_China
SRR1723519	2.2	Jiangxi	South_China
SRR1723520	2.2	Jiangxi	South_China
SRR1723527	2.2	Jiangxi	South_China
SRR1723596	2.2	Jiangxi	South_China
SRR1723671	2.2	Jiangxi	South_China
SRR1723675	2.2	Jiangxi	South_China
SRR1723697	2.2	Jiangxi	South_China
SRR1723811	2.2	Jiangxi	South_China
SRR1723822	2.2	Jiangxi	South_China
SRR1723860	2.2	Jiangxi	South_China
SRR1723865	2.2	Jiangxi	South_China
SRR1723873	2.2	Jiangxi	South_China
SRR1723611	2.2	Jilin	North_China
SRR1723618	2.2	Jilin	North_China
SRR1723627	2.2	Jilin	North_China
SRR1723654	2.2	Jilin	North_China
SRR1723655	2.2	Jilin	North_China
SRR1723716	2.2	Jilin	North_China
SRR1723780	2.2	Jilin	North_China
SRR1723807	2.2	Jilin	North_China
SRR1723424	2.2	Liaoning	North_China
SRR1723425	2.2	Liaoning	North_China
SRR1723454	2.2	Liaoning	North_China
SRR1723455	2.2	Liaoning	North_China
SRR1723561	2.2	Liaoning	North_China
SRR1723566	2.2	Liaoning	North_China
SRR1723626	2.2	Liaoning	North_China
SRR1723768	2.2	Liaoning	North_China
SRR1723793	2.2	Liaoning	North_China
SRR671781	2.2	Liaoning	North_China
SRR671784	2.2	Liaoning	North_China
SRR671785	2.2	Liaoning	North_China
SRR1723493	2.2	Ningxia	West_China
SRR1723498	2.2	Ningxia	West_China
SRR1723499	2.2	Ningxia	West_China
SRR1723500	2.2	Ningxia	West_China
SRR1723591	2.2	Ningxia	West_China
SRR1723594	2.2	Ningxia	West_China
SRR1723624	2.2	Ningxia	West_China
SRR1723625	2.2	Ningxia	West_China
SRR1723683	2.2	Ningxia	West_China
SRR1723684	2.2	Ningxia	West_China
SRR1723685	2.2	Ningxia	West_China
SRR1723686	2.2	Ningxia	West_China
SRR1723687	2.2	Ningxia	West_China
SRR1723688	2.2	Ningxia	West_China
SRR1723839	2.2	Ningxia	West_China
SRR1723429	2.2	Qinghai	West_China
SRR1723598	2.2	Qinghai	West_China
SRR1723746	2.2	Qinghai	West_China
SRR1723820	2.2	Qinghai	West_China
SRR1723422	2.2	Shaanxi	North_China
SRR1723423	2.2	Shaanxi	North_China
SRR1723430	2.2	Shaanxi	North_China
SRR1723457	2.2	Shaanxi	North_China
SRR1723461	2.2	Shaanxi	North_China
SRR1723600	2.2	Shaanxi	North_China
SRR1723638	2.2	Shaanxi	North_China
SRR1723837	2.2	Shaanxi	North_China
SRR1723838	2.2	Shaanxi	North_China
SRR1723849	2.2	Shaanxi	North_China
SRR671793	2.2	Shaanxi	North_China
SRR671795	2.2	Shaanxi	North_China
SRR671798	2.2	Shaanxi	North_China
SRR1723478	2.2	Shandong	North_China
SRR1723568	2.2	Shandong	North_China
SRR1723579	2.2	Shandong	North_China
SRR1723614	2.2	Shandong	North_China
SRR1723619	2.2	Shandong	North_China
SRR1723637	2.2	Shandong	North_China
SRR1723700	2.2	Shandong	North_China
SRR1723713	2.2	Shandong	North_China
SRR1723717	2.2	Shandong	North_China
SRR1723726	2.2	Shandong	North_China
SRR1723751	2.2	Shandong	North_China
SRR1723763	2.2	Shandong	North_China
SRR1723765	2.2	Shandong	North_China
SRR1723794	2.2	Shandong	North_China
SRR1723806	2.2	Shandong	North_China
SRR1723836	2.2	Shandong	North_China
SRR1723851	2.2	Shandong	North_China
SRR1723866	2.2	Shandong	North_China
SRR1723884	2.2	Shandong	North_China
SRR1723887	2.2	Shandong	North_China
SRR1723888	2.2	Shandong	North_China
SRR671804	2.2	Shanghai	South_China
SRR671805	2.2	Shanghai	South_China
SRR671806	2.2	Shanghai	South_China
SRR1723439	2.2	Shanxi	North_China
SRR1723526	2.2	Shanxi	North_China
SRR1723531	2.2	Shanxi	North_China
SRR1723553	2.2	Shanxi	North_China
SRR1723555	2.2	Shanxi	North_China
SRR1723556	2.2	Shanxi	North_China
SRR1723557	2.2	Shanxi	North_China
SRR1723558	2.2	Shanxi	North_China
SRR1723559	2.2	Shanxi	North_China
SRR1723582	2.2	Shanxi	North_China
SRR1723622	2.2	Shanxi	North_China
SRR1723645	2.2	Shanxi	North_China
SRR1723648	2.2	Shanxi	North_China
SRR1723657	2.2	Shanxi	North_China
SRR1723660	2.2	Shanxi	North_China
SRR1723691	2.2	Shanxi	North_China
SRR1723701	2.2	Shanxi	North_China
SRR1723714	2.2	Shanxi	North_China
SRR1723766	2.2	Shanxi	North_China
SRR1723842	2.2	Shanxi	North_China
SRR1723843	2.2	Shanxi	North_China
SRR1723846	2.2	Shanxi	North_China
SRR1723847	2.2	Shanxi	North_China
SRR1723848	2.2	Shanxi	North_China
SRR1723881	2.2	Shanxi	North_China
SC19-13	2.2	Sichuan	Southwest_China
SC19-16	2.2	Sichuan	Southwest_China
SC19-17	2.2	Sichuan	Southwest_China
SC19-38	2.2	Sichuan	Southwest_China
SC19-48	2.2	Sichuan	Southwest_China
SC19-5	2.2	Sichuan	Southwest_China
SC19-55	2.2	Sichuan	Southwest_China
SC19-60	2.2	Sichuan	Southwest_China
SC19-62	2.2	Sichuan	Southwest_China
SC19-63	2.2	Sichuan	Southwest_China
SC19-76	2.2	Sichuan	Southwest_China
SC19-81	2.2	Sichuan	Southwest_China
SC20-12	2.2	Sichuan	Southwest_China
SC20-15	2.2	Sichuan	Southwest_China
SC20-2	2.2	Sichuan	Southwest_China
SC20-21	2.2	Sichuan	Southwest_China
SC20-24	2.2	Sichuan	Southwest_China
SC20-38	2.2	Sichuan	Southwest_China
SC20-48	2.2	Sichuan	Southwest_China
SC20-56	2.2	Sichuan	Southwest_China
SC20-68	2.2	Sichuan	Southwest_China
SC20-75	2.2	Sichuan	Southwest_China
SC20-83	2.2	Sichuan	Southwest_China
ERR551071	2.2	Swaziland	Africa
ERR551079	2.2	Swaziland	Africa
ERR551855	2.2	Swaziland	Africa
ERR552743	2.2	Swaziland	Africa
ERR553116	2.2	Swaziland	Africa
ERR553157	2.2	Swaziland	Africa
ERR553313	2.2	Swaziland	Africa
ERR553324	2.2	Swaziland	Africa
ERR619080	2.2	Swaziland	Africa
SRR1723546	2.2	Tianjin	North_China
SRR1723779	2.2	Tianjin	North_China
SRR1723797	2.2	Tianjin	North_China
SRR1723465	2.2	Tibet	West_China
SRR1723721	2.2	Tibet	West_China
SRR671727	2.2	Tibet	West_China
SRR671728	2.2	Tibet	West_China
SRR671729	2.2	Tibet	West_China
SRR671871	2.2	Xinjiang	West_China
SRR1723428	2.2	Yunnan	Southwest_China
SRR1723601	2.2	Yunnan	Southwest_China
SRR1158874	2.2	Belarus	East_Europe
SRR1158907	2.2	Belarus	East_Europe
SRR1158923	2.2	Belarus	East_Europe
SRR1159029	2.2	Belarus	East_Europe
SRR1159083	2.2	Belarus	East_Europe
SRR1159108	2.2	Belarus	East_Europe
SRR1159154	2.2	Belarus	East_Europe
SRR1159167	2.2	Belarus	East_Europe
SRR1159175	2.2	Belarus	East_Europe
SRR1159237	2.2	Belarus	East_Europe
SRR1159294	2.2	Belarus	East_Europe
SRR1159338	2.2	Belarus	East_Europe
SRR1159369	2.2	Belarus	East_Europe
SRR1159393	2.2	Belarus	East_Europe
SRR1159790	2.2	Belarus	East_Europe
SRR1159877	2.2	Belarus	East_Europe
SRR1159959	2.2	Belarus	East_Europe
SRR1162483	2.2	Belarus	East_Europe
SRR1162485	2.2	Belarus	East_Europe
SRR1162535	2.2	Belarus	East_Europe
SRR1162542	2.2	Belarus	East_Europe
SRR1172059	2.2	Belarus	East_Europe
SRR1172117	2.2	Belarus	East_Europe
SRR1172219	2.2	Belarus	East_Europe
SRR1172230	2.2	Belarus	East_Europe
SRR1172250	2.2	Belarus	East_Europe
SRR1172320	2.2	Belarus	East_Europe
SRR1172328	2.2	Belarus	East_Europe
SRR1172339	2.2	Belarus	East_Europe
SRR1172352	2.2	Belarus	East_Europe
SRR1172405	2.2	Belarus	East_Europe
SRR1172412	2.2	Belarus	East_Europe
SRR1172423	2.2	Belarus	East_Europe
SRR1174821	2.2	Belarus	East_Europe
SRR1174838	2.2	Belarus	East_Europe
SRR1174839	2.2	Belarus	East_Europe
ERR550718	2.2	Germany	West_Europe
ERR552667	2.2	Germany	West_Europe
ERR553125	2.2	Germany	West_Europe
SRR1183064	2.2	Iran	West_Asia
SRR1183088	2.2	Iran	West_Asia
SRR1019147	2.2	Kenya	Africa
SRR1577808	2.2	Mali	Africa
SRR3619841	2.2	Myanmar	Southeast_Asia
SC19-105	2.2	Sichuan	Southwest_China
SC19-20	2.2	Sichuan	Southwest_China
SC19-22	2.2	Sichuan	Southwest_China
SC19-34	2.2	Sichuan	Southwest_China
SC19-35	2.2	Sichuan	Southwest_China
SC19-37	2.2	Sichuan	Southwest_China
SC19-4	2.2	Sichuan	Southwest_China
SC19-58	2.2	Sichuan	Southwest_China
SC19-59	2.2	Sichuan	Southwest_China
SC19-65	2.2	Sichuan	Southwest_China
SC19-66	2.2	Sichuan	Southwest_China
SC19-68	2.2	Sichuan	Southwest_China
SC19-69	2.2	Sichuan	Southwest_China
SC19-7	2.2	Sichuan	Southwest_China
SC19-77	2.2	Sichuan	Southwest_China
SC19-78	2.2	Sichuan	Southwest_China
SC19-97	2.2	Sichuan	Southwest_China
SC20-1	2.2	Sichuan	Southwest_China
SC20-102	2.2	Sichuan	Southwest_China
SC20-105	2.2	Sichuan	Southwest_China
SC20-25	2.2	Sichuan	Southwest_China
SC20-36	2.2	Sichuan	Southwest_China
SC20-37	2.2	Sichuan	Southwest_China
SC20-39	2.2	Sichuan	Southwest_China
SC20-4	2.2	Sichuan	Southwest_China
SC20-41	2.2	Sichuan	Southwest_China
SC20-42	2.2	Sichuan	Southwest_China
SC20-44	2.2	Sichuan	Southwest_China
SC20-52	2.2	Sichuan	Southwest_China
SC20-53	2.2	Sichuan	Southwest_China
SC20-55	2.2	Sichuan	Southwest_China
SC20-6	2.2	Sichuan	Southwest_China
SC20-64	2.2	Sichuan	Southwest_China
SC20-67	2.2	Sichuan	Southwest_China
SC20-70	2.2	Sichuan	Southwest_China
SC20-72	2.2	Sichuan	Southwest_China
SC20-73	2.2	Sichuan	Southwest_China
SC20-79	2.2	Sichuan	Southwest_China
SC20-80	2.2	Sichuan	Southwest_China
SC20-82	2.2	Sichuan	Southwest_China
SC20-85	2.2	Sichuan	Southwest_China
SC20-9	2.2	Sichuan	Southwest_China
SC20-90	2.2	Sichuan	Southwest_China
SC20-93	2.2	Sichuan	Southwest_China
SC20-97	2.2	Sichuan	Southwest_China
SRR1013537	2.2	South_Korea	Northeast_Asia
SRR1013540	2.2	South_Korea	Northeast_Asia
SRR1013542	2.2	South_Korea	Northeast_Asia
SRR1013543	2.2	South_Korea	Northeast_Asia
SRR1013548	2.2	South_Korea	Northeast_Asia
SRR1013552	2.2	South_Korea	Northeast_Asia
SRR1013555	2.2	South_Korea	Northeast_Asia
SRR1013557	2.2	South_Korea	Northeast_Asia
SRR1013560	2.2	South_Korea	Northeast_Asia
SRR1013561	2.2	South_Korea	Northeast_Asia
SRR1013564	2.2	South_Korea	Northeast_Asia
SRR1013570	2.2	South_Korea	Northeast_Asia
SRR1013573	2.2	South_Korea	Northeast_Asia
SRR1013580	2.2	South_Korea	Northeast_Asia
SRR1013583	2.2	South_Korea	Northeast_Asia
SRR1013586	2.2	South_Korea	Northeast_Asia
SRR1013587	2.2	South_Korea	Northeast_Asia
SRR1013593	2.2	South_Korea	Northeast_Asia
SRR1013602	2.2	South_Korea	Northeast_Asia
SRR1013606	2.2	South_Korea	Northeast_Asia
SRR1013616	2.2	South_Korea	Northeast_Asia
SRR1013620	2.2	South_Korea	Northeast_Asia
SRR1013624	2.2	South_Korea	Northeast_Asia
SRR1013627	2.2	South_Korea	Northeast_Asia
SRR1013633	2.2	South_Korea	Northeast_Asia
SRR1013645	2.2	South_Korea	Northeast_Asia
SRR1013649	2.2	South_Korea	Northeast_Asia
SRR1013651	2.2	South_Korea	Northeast_Asia
SRR1013655	2.2	South_Korea	Northeast_Asia
SRR1013665	2.2	South_Korea	Northeast_Asia
