Gene	Type	StartPos	EndPos	4.2cnONLYchina_KLvalue	4.2cnONLYchina_Hvalue	4.2cnONLYchina_DFvalue
Rv0292	CDS	355880	356875	3.183108332471818e-09	1.3133041810551953	-2.248280890970733e-05
Rv0293c	CDS	356862	358064	1.1324574611393246e-10	1.3440529331126092	-2.7397365613412994e-06
Rv0294	CDS	358171	358956	7.725401984792768e-10	1.3326132666571808	-1.1772868596993113e-05
Rv0295c	CDS	358945	359748	3.7323460988503143e-10	1.3345852855708054	3.4886313671211866e-07
Rv0296c	CDS	359758	361155	4.6290948851890334e-10	1.3396251668160637	-8.92647864508822e-06
Rv0297	CDS	361334	363109	4.921550139647124e-09	1.2241783725853006	4.805702891602648e-05
Rv0298	CDS	363252	363479	1.1805334210190921e-08	1.341169122993616	2.8251175397342454e-05
Rv0299	CDS	363476	363778	1.3186363667649914e-09	1.3157602000069057	1.642689661629504e-06
Rv0300	CDS	363826	364047	0.0	1.3468472915438963	0.0
Rv0301	CDS	364044	364469	1.0170955744293053e-09	1.3539344849631478	8.707554418341257e-06
Rv0302	CDS	364605	365237	0.0	1.3357049415019655	0.0
Rv0303	CDS	365234	366142	5.912256240137026e-10	1.3238308765522586	-6.459836988104151e-07
Rv0304c	CDS	366150	372764	8.611155501436762e-07	1.3578496203350132	-0.0002792089098893058
Rv0305c	CDS	372820	375711	5.100150857195729e-09	1.3544321464714413	1.95333265228248e-05
Rv0306	CDS	375914	376585	0.0	1.3334226524226065	0.0
Rv0307c	CDS	376573	377055	0.0	1.3368044307223443	0.0
Rv0308	CDS	377113	377829	3.1698080826814135e-09	1.3477656938256386	-1.6757430368108395e-05
Rv0309	CDS	377931	378587	9.744384078469448e-06	1.3527315196119996	0.0007579852696799616
Rv0310c	CDS	378657	379148	2.822231337518133e-09	1.3511695428661223	8.434406136292871e-06
Rv0311	CDS	379172	380401	1.1923589893214626e-10	1.3452110405468907	-3.0581074415003684e-06
Rv0312	CDS	380556	382418	9.767493625578716e-07	1.335596502556728	0.0002643911567378754
Rv0313	CDS	382490	382876	4.686690091570966e-09	1.3301835499959167	-2.441831547528306e-05
Rv0314c	CDS	382879	383541	1.7333563473442837e-09	1.3280972652023397	1.148016139557173e-05
Rv0315	CDS	383602	384486	8.830562947537146e-10	1.3355073551079388	-7.692907177836439e-06
Rv0316	CDS	384535	385149	0.0	1.300507989438559	0.0
Rv0317c	CDS	385173	385943	3.973190720873987e-09	1.3394240955836907	2.6493504175217897e-05
Rv0318c	CDS	386305	387099	1.6987264372936295e-09	1.3280094148969868	-1.6672350159951943e-05
Rv0319	CDS	387148	387816	8.177027388533986e-10	1.3344590659737745	-1.2640079940950955e-05
Rv0320	CDS	387888	388550	3.9548397889888065e-10	1.3473719367784245	-5.016385284772884e-06
Rv0321	CDS	388582	389154	7.210196828477677e-09	1.347191554819062	7.995824899464932e-06
Rv0322	CDS	389260	390591	2.536307830425244e-10	1.3397182473586904	2.5965039916475696e-06
Rv0323c	CDS	390580	391251	9.86781545364579e-10	1.3383323567779177	4.261462010490824e-06
Rv0324	CDS	391352	392032	9.717577853507464e-10	1.3164551426363749	-2.801655133055636e-06
Rv0325	CDS	392039	392263	9.029778315866599e-05	1.3385070450211323	0.0019283525313413263
Rv0326	CDS	392273	392728	0.0	1.3450569589355654	0.0
Rv0327c	CDS	392696	394045	0.0	1.3515075502329787	0.0
Rv0328	CDS	394111	394713	0.0	1.342180774160823	0.0
Rv0329c	CDS	394694	395320	3.164751238848851e-10	1.324443235197216	-2.2048389748396957e-06
Rv0330c	CDS	395347	396087	4.6521533847432295e-09	1.3169216715371745	3.37313914348103e-05
Rv0331	CDS	396201	397367	3.312439314340221e-06	1.330917646989628	-0.000594133985171108
Rv0332	CDS	397442	398227	2.9273056201262193e-10	1.322578456277229	6.015226800604179e-06
Rv0333	CDS	398254	398628	1.089767842632483e-08	1.34534677613714	2.504879692449835e-05
Rv0334	CDS	398658	399524	0.0	1.3588452883145172	0.0
Rv0335c	CDS	399535	400050	7.016242642432502e-09	1.3058585739484103	3.149786548339861e-05
Rv0336	CDS	400192	401703	1.2007192561891422e-06	1.3233536807286927	-3.402691046733297e-05
Rv0337c	CDS	401873	403162	1.1019291035196943e-10	1.3425551777988245	3.569790657964589e-06
Rv0338c	CDS	403193	405841	3.316574237466341e-10	1.3407047521668285	7.2229318179850566e-06
Rv0339c	CDS	405950	408448	7.060822955207158e-07	1.320195361854367	-0.0002576627536684528
Rv0340	CDS	408634	409173	1.738465926770516e-09	1.33510259802736	1.3803432572956353e-05
Rv0341	CDS	409362	410801	5.327033258950564e-09	1.2918569682644394	2.47591923414614e-05
Rv0342	CDS	410838	412760	1.3688293165614596e-06	1.3482425885924365	0.000392671312480386
Rv0343	CDS	412757	414238	4.1999548283655486e-10	1.322338721652326	3.6154500895335673e-06
Rv0344c	CDS	414381	414941	1.7742545765919715e-09	1.331190987255017	1.215169323126597e-05
Rv0345	CDS	415050	415460	1.2717600861300582e-09	1.3064386950172941	1.7625539708632232e-05
Rv0346c	CDS	415502	416965	2.636186546833841e-09	1.3512028602588437	-1.5502086464336262e-05
Rv0347	CDS	417304	418290	6.316043243970171e-10	1.356183120838814	-3.951893978892951e-06
Rv0348	CDS	418293	418946	0.0	1.358148835983378	0.0
Rv0349	CDS	418949	419608	5.1388546196129425e-09	1.3506612654094916	2.544419188638125e-05
Rv0350	CDS	419835	421712	1.354337197945199e-10	1.3445946702298601	4.170071969900047e-06
Rv0351	CDS	421709	422416	1.0124312499470989e-09	1.3261080788935729	-3.918825183024666e-06
Rv0352	CDS	422452	423639	3.349275584763056e-06	1.3220391186629932	0.00059571399771563
Rv0353	CDS	423639	424019	3.0899415828622434e-05	1.3441909041077855	0.0012787306408029164
Rv0354c	CDS	424269	424694	0.0	1.351105328626598	0.0
Rv0355c	CDS	424777	434679	3.569518169932451e-08	1.352434298852434	2.6184308989041227e-05
Rv0356c	CDS	434830	435474	2.955881095445534e-10	1.3241646509155518	-1.3335296674132913e-06
Rv0357c	CDS	435471	436769	2.544719990282829e-10	1.3397172015750567	3.2374708620608317e-06
Rv0358	CDS	436860	437507	8.73942934687122e-09	1.287554950215648	2.7698262575537314e-05
Rv0359	CDS	437518	438297	1.012422825624748e-05	1.303295250267435	-0.0015591583682792176
Rv0360c	CDS	438302	438739	0.0	1.3179264699147566	0.0
Rv0361	CDS	438822	439649	3.3002979238361263e-09	1.3352531006086086	2.138070359214428e-05
Rv0362	CDS	439871	441253	9.331869721407315e-10	1.3326288308851513	1.225787223552155e-05
Rv0363c	CDS	441265	442299	0.0	1.3512710938589874	0.0
Rv0364	CDS	442395	443078	1.7848877931214702e-09	1.3441089762153804	-1.535109823141978e-05
Rv0365c	CDS	443067	444197	1.434262153487964e-10	1.3182501596902867	-4.297393459251619e-06
Rv0366c	CDS	444222	444815	1.2502628377042413e-09	1.3103750892158972	-6.176035989347017e-06
Rv0367c	CDS	444844	445233	2.673198884473038e-09	1.288634777145323	3.044096921606121e-05
Rv0368c	CDS	445314	446525	3.6337007346398664e-06	1.299597585790905	-0.000824006658880827
Rv0369c	CDS	446531	447046	7.481582020574251e-10	1.3356566963804124	-8.533812742017588e-06
Rv0370c	CDS	447147	448043	3.6680436117375592e-06	1.346614730499537	-8.605192358790426e-06
Rv0371c	CDS	448040	448633	0.0	1.3090220471554008	0.0
Rv0372c	CDS	448630	449385	5.935417990432512e-09	1.3035476679180984	2.0209212668376164e-05
Rv0373c	CDS	449404	451803	9.5914566844435e-09	1.3341368019930147	-1.0599408152678347e-05
Rv0374c	CDS	451800	452279	1.6544466852064232e-08	1.3380763283153354	4.934934934303081e-05
Rv0375c	CDS	452294	453154	1.0477892442573022e-09	1.305317348138168	1.3054133897905107e-05
Rv0376c	CDS	453230	454372	3.6739152115550233e-06	1.304666689393766	-0.000846074721077561
Rv0377	CDS	454421	455386	4.341852411271496e-06	1.3208411583850042	0.000616346895055353
Rv0378	CDS	455637	455858	0.0	1.219587459867633	0.0
Rv0379	CDS	455977	456192	4.506352679900516e-09	1.3403042151628184	1.962389100418349e-05
Rv0380c	CDS	456268	456819	2.4707517698452364e-09	1.3158891666770942	1.8861486366261726e-05
Rv0381c	CDS	456915	457823	1.1452515935594931e-08	1.3136529352780761	4.495008390664745e-05
Rv0382c	CDS	457841	458380	0.0	1.3146020076904668	0.0
Rv0383c	CDS	458461	459315	1.0837499786475746e-09	1.318676444726495	1.258540117271556e-05
Rv0384c	CDS	459456	462002	1.3129558551483456e-10	1.3125312963171887	4.266033544142456e-06
Rv0385	CDS	462135	463307	5.1985699078827e-10	1.316652419760548	7.764035714674655e-06
Rv0386	CDS	463411	466668	2.5951146787051016e-10	1.3270404970520113	5.191080537425563e-06
Rv0389	CDS	468335	469594	4.443412568999605e-06	1.3177046658060911	0.0008877796185209896
Rv0390	CDS	469591	470013	1.0339640255097038e-09	1.33314102809981	7.295004927021509e-06
Rv0391	CDS	470010	471230	2.443417135289394e-10	1.3366715643835834	7.110980865254746e-08
Rv0392c	CDS	471227	472639	1.840960162091676e-09	1.3401490951024015	1.1704465933348729e-05
Rv0393	CDS	472781	474106	1.151537865062835e-09	1.2935248851793397	1.7585667589137266e-05
Rv0394c	CDS	474122	474841	1.3830592338059944e-08	1.3262271582570135	3.376891391404513e-05
Rv0395	CDS	474940	475344	1.2791369075060288e-09	1.3311244464719603	-1.1369640963210248e-05
Rv0396	CDS	475350	475742	1.0825539908942972e-09	1.3515574985122771	1.0281569612413666e-05
Rv0397	CDS	475816	476184	8.61023180531717e-09	1.2503191240266864	4.4501420264769775e-05
Rv0397A	CDS	476394	476642	2.8289420805904797e-09	1.3573039358379126	8.659312837333566e-06
Rv0398c	CDS	476679	477320	3.6604951847429845e-08	1.3082891394004719	7.664337584267766e-05
Rv0399c	CDS	477327	478556	9.238664611110892e-09	1.3407650085544767	3.654493574584139e-05
Rv0400c	CDS	478566	479753	3.531621661778672e-10	1.3184698665808365	8.283018262666975e-06
Rv0401	CDS	479789	480160	4.694782784753215e-09	1.272965058459637	-2.6304176608871188e-05
Rv0402c	CDS	480355	483231	5.604613995124907e-10	1.3597338725749077	4.080746196621909e-06
Rv0403c	CDS	483228	483656	1.0216741341828595e-09	1.3606815579436793	7.631899594795488e-06
Rv0404	CDS	483977	485734	2.6245344786346436e-10	1.3826169184915431	1.767577068045867e-06
Rv0405	CDS	485731	489939	1.8769369392046542e-10	1.3611404560516203	1.9348490321036138e-07
Rv0406c	CDS	489887	490705	2.6509916484229734e-10	1.3350910084164191	5.091838825910244e-06
Rv0407	CDS	490783	491793	4.733918175958696e-06	1.3446216607968315	0.0006755464474613726
Rv0408	CDS	491786	493858	7.074023127828788e-07	1.3452811512514615	-1.3647641777803088e-07
Rv0409	CDS	493851	495008	0.0	1.3397884454298328	0.0
Rv0410c	CDS	495062	497314	2.2074275740635585e-10	1.3330682492347856	-3.9035765686534774e-07
Rv0411c	CDS	497314	498300	1.2568890372932628e-10	1.3230420071321607	-8.019914118362337e-07
Rv0412c	CDS	498300	499619	2.7830185282962105e-06	1.3316235033600456	0.0006283367826064867
Rv0413	CDS	499713	500366	6.786900677180352e-06	1.2988429649456867	-0.00023187521814793666
Rv0414c	CDS	500350	501018	1.7748685299245892e-09	1.3016802257049709	1.6152444143990863e-05
Rv0415	CDS	501148	502170	2.024589162985535e-09	1.30795077631747	1.1662717167071346e-05
Rv0416	CDS	502167	502373	0.0	1.3463106098656925	0.0
Rv0417	CDS	502366	503124	0.0	1.3277951384327535	0.0
Rv0418	CDS	503496	504998	1.2309891439521436e-09	1.3420320275499962	1.0265910301232584e-05
Rv0419	CDS	505086	506582	1.9290214079981105e-06	1.341730595353698	-0.00041532964467128064
Rv0420c	CDS	506561	506971	2.1052820764477786e-08	1.3622023534130843	2.2737262174887807e-05
Rv0421c	CDS	507132	507761	3.0353816127259847e-09	1.3130681506247264	2.383727400656621e-05
Rv0422c	CDS	507758	508555	1.4881545773448579e-08	1.3265299615058646	-7.266995860344405e-06
Rv0423c	CDS	508582	510225	3.5846963175600877e-09	1.338179691021785	2.025193302335193e-05
Rv0424c	CDS	510377	510652	0.0	1.3610985993964937	0.0
Rv0425c	CDS	510702	515321	1.215865741421851e-10	1.3118312618029881	4.5361458170245506e-06
Rv0426c	CDS	515373	515816	1.9967285047606254e-09	1.304141659975527	2.2724497659498688e-05
Rv0427c	CDS	516017	516892	6.021481147033825e-09	1.3356028011268721	2.32058520497902e-05
Rv0428c	CDS	516895	517803	1.1245741068532933e-05	1.3138903604594785	0.0017249991856488345
Rv0429c	CDS	517803	518396	5.132966829357599e-10	1.3340732132449487	8.165962171624574e-06
Rv0430	CDS	518733	519041	4.775635165099601e-09	1.3282917440451363	4.663040936159213e-06
Rv0431	CDS	519073	519567	1.7710905878265404e-05	1.3306529638452114	0.001297085002968601
Rv0432	CDS	519600	520322	2.3517687797180997e-10	1.323675175872506	1.3156850015572097e-06
Rv0433	CDS	520324	521454	3.426595673872157e-10	1.348395782184326	2.8519193494558337e-06
Rv0434	CDS	521514	522167	1.2177230108101345e-05	1.3087216455573352	0.0016652295323031363
Rv0435c	CDS	522347	524533	9.946442003361256e-10	1.3116017492710021	1.6257132919195172e-05
Rv0436c	CDS	524530	525390	5.634528954523432e-10	1.336726958453843	5.237412314118561e-06
Rv0437c	CDS	525387	526082	4.294671840376907e-10	1.2937494689170002	8.515168216149949e-06
Rv0438c	CDS	526143	527360	2.031338103614111e-06	1.3219821143692292	2.3649723280450008e-05
Rv0439c	CDS	527379	528314	3.5739571302428885e-09	1.3328928983626802	-9.979717212615924e-06
Rv0440	CDS	528608	530230	1.5038745249107421e-09	1.3325542432699544	1.578150776154752e-05
Rv0441c	CDS	530296	530724	1.0488120372187382e-09	1.3175814903776255	1.0027764061892874e-05
Rv0442c	CDS	530751	532214	2.8917991334864723e-09	1.3313349020532397	1.4575962172025392e-05
Rv0443	CDS	532396	532911	8.692948028077296e-10	1.3438187312309147	-1.623560884345121e-06
Rv0444c	CDS	533091	533789	3.7961939147734824e-10	1.3156218231466799	-6.631904621912099e-06
Rv0445c	CDS	533833	534396	0.0	1.342979230215334	0.0
Rv0446c	CDS	534445	535215	6.836313071190148e-09	1.3294880937997609	2.7281928928479804e-05
Rv0447c	CDS	535224	536507	1.1116263465282827e-10	1.3349071682342049	3.2508622644367158e-06
Rv0448c	CDS	536504	537169	5.427453264594817e-09	1.3403668483514384	3.4743774490753054e-06
Rv0449c	CDS	537229	538548	1.497026302921256e-08	1.324381318809642	1.3518832817582815e-05
Rv0450c	CDS	538588	541491	2.5460616948080883e-10	1.3704436364550208	3.1056031344345314e-06
Rv0451c	CDS	541488	541910	3.1030692276834415e-07	1.3777170624458868	-4.5900220960792826e-05
Rv0452	CDS	542142	542852	7.387244704837315e-10	1.326277733224447	-1.919470377975685e-06
Rv0453	CDS	543174	544730	3.544707416480719e-09	1.3214989130465398	2.5572422460595767e-05
Rv0455c	CDS	545375	545821	1.6855350448707895e-09	1.37422110765236	3.7081540690264703e-06
Rv0456c	CDS	545889	546803	5.6246651411462345e-06	1.331186625698542	0.0008633013494172559
Rv0456A	CDS	547076	547357	1.0969431979424016e-07	1.3337804653530638	-0.00010877113351398515
Rv0456B	CDS	547344	547517	0.0	1.3764649847516992	0.0
Rv0457c	CDS	547586	549607	9.237849929455422e-10	1.3439629474706614	-3.96045875433737e-06
Rv0458	CDS	549675	551198	5.675787062564552e-09	1.3327068054340083	2.1520387497309112e-05
Rv0459	CDS	551198	551689	7.715707517341741e-10	1.3081191826073066	-7.313871539627037e-06
Rv0460	CDS	551749	551988	0.0	1.3095186647089823	0.0
Rv0461	CDS	552026	552550	7.897913434362636e-10	1.32851552275188	1.0221268202381673e-05
Rv0462	CDS	552614	554008	2.302584275304387e-06	1.3565334699501639	0.00042395655896654283
Rv0463	CDS	554016	554309	1.0121148447117534e-08	1.3145881120493073	3.32455674093568e-05
Rv0464c	CDS	554313	554885	0.0	1.3484028811977407	0.0
Rv0465c	CDS	554882	556306	2.2198185583022223e-06	1.3363028564863124	0.0005287243742622127
Rv0466	CDS	556458	557252	5.632538324640279e-10	1.3473564250933614	9.02702672922473e-06
Rv0467	CDS	557527	558813	1.2676436234038135e-08	1.331435252699193	4.085359445676895e-05
Rv0468	CDS	558895	559755	3.0605353806834046e-09	1.344536242391113	2.1352009297037622e-05
Rv0469	CDS	559888	560748	6.12661532617409e-10	1.3820378054248352	-2.347783356837496e-06
Rv0470c	CDS	560848	561711	5.674664071975144e-10	1.361625853840132	3.948917107254868e-06
Rv0470A	CDS	561854	562294	6.319340606353308e-10	1.3083600067935306	2.452264733499021e-06
Rv0471c	CDS	562225	562713	6.084426462660275e-09	1.3094819448587884	-2.8974194807629416e-05
Rv0472c	CDS	562723	563427	3.5800321041001837e-09	1.3523939036210058	-1.5044258094842888e-07
Rv0473	CDS	563564	564934	3.5350672389355964e-10	1.3359632718867556	4.161241901667889e-06
Rv0474	CDS	565021	565443	2.499490800728088e-05	1.3549190447638995	-0.001398441518802196
Rv0475	CDS	565797	566396	3.4804031878721275e-10	1.321810899966792	-1.9975756320733673e-06
Rv0476	CDS	566508	566771	0.0	1.3262289219002725	0.0
Rv0477	CDS	566776	567222	2.4383060015509272e-09	1.3290531062783908	2.066937863476337e-05
Rv0478	CDS	567222	567896	0.0	1.3017973572344903	0.0
Rv0479c	CDS	567921	568967	1.3707207591195925e-09	1.34675807207556	1.1617325694379677e-05
Rv0480c	CDS	568964	569806	3.635483136754658e-09	1.322756711133372	2.172374106035324e-05
Rv0481c	CDS	569988	570512	8.126963713106505e-09	1.3549615829388868	-5.110971154409505e-06
Rv0482	CDS	570539	571648	1.46106404752544e-10	1.3285397676279473	-2.9273634268300874e-06
Rv0483	CDS	571710	573065	3.993067543284212e-10	1.3368097758704491	6.511509481277322e-06
Rv0484c	CDS	573046	573801	7.88440569404747e-06	1.316640193700015	0.000989120445274938
Rv0485	CDS	573984	575300	4.31882263285388e-09	1.31203437758875	-2.737035624589268e-05
Rv0486	CDS	575348	576790	2.2755558862219694e-06	1.2994454020140016	0.0004939517414844219
Rv0487	CDS	576787	577338	5.736448538407046e-10	1.348893150566397	7.809347072618156e-06
Rv0488	CDS	577664	578269	0.0	1.3472455744668188	0.0
Rv0489	CDS	578426	579175	6.839111954537458e-08	1.3320935855692846	8.30069886530449e-05
Rv0490	CDS	579349	580581	4.877432902006262e-10	1.339726912186817	5.651928151051422e-06
Rv0491	CDS	580809	581492	0.0	1.33936952353512	0.0
Rv0492c	CDS	581489	583378	2.4132668086096487e-09	1.2855128023881905	2.1789973141173036e-05
Rv0492A	CDS	583375	583704	2.2965816304232334e-08	1.3216828829255702	5.626228393046384e-05
Rv0493c	CDS	583701	584690	2.869992086207418e-06	1.3117870808314236	6.675468552230779e-05
Rv0494	CDS	584695	585423	0.0	1.3060714268637932	0.0
Rv0495c	CDS	585424	586314	3.733288867546758e-06	1.3318745230843128	3.4960860029797924e-05
Rv0496	CDS	586394	587380	2.6894017013390226e-09	1.3280496092788197	7.830715708423419e-06
Rv0497	CDS	587377	588309	-5.551115123125783e-17	1.310883837454951	0.0
Rv0498	CDS	588325	589167	1.2833794582611802e-09	1.323266556174254	1.5793829911070478e-05
Rv0499	CDS	589183	590058	6.392855134151887e-10	1.3072098988800485	1.296910357340142e-05
Rv0500	CDS	590083	590970	3.7900695437631526e-06	1.326044763624858	-0.0002884467038202776
Rv0500A	CDS	591111	591347	0.0	1.3485985359226877	0.0
Rv0501	CDS	591654	592784	4.834366296169179e-09	1.3484159491915668	2.408629382899541e-05
Rv0502	CDS	592791	593867	3.315528185332539e-09	1.3468302683293014	1.9008546934373705e-05
Rv0503c	CDS	593871	594779	1.8299564086277087e-09	1.3601072129572631	-1.2698926854903814e-05
Rv0504c	CDS	594802	595302	0.0	1.3536487166969986	0.0
Rv0505c	CDS	595464	596585	1.4923295932334213e-10	1.3227191694617122	4.657940798402649e-06
Rv0506	CDS	596759	597202	6.805013219590705e-10	1.3597686874761756	-6.805012109367681e-10
Rv0507	CDS	597199	600105	5.1969672887342e-07	1.3708704918407733	0.0001635672713264924
Rv0508	CDS	600098	600391	0.0	1.3429575766639643	0.0
Rv0509	CDS	600441	601847	3.831338024617992e-10	1.3262583509617953	7.690247416036744e-06
Rv0510	CDS	601857	602786	1.841956809300882e-09	1.313348402943698	1.6467660044983123e-05
Rv0511	CDS	602819	604516	1.8322405426207666e-08	1.3032547836821586	5.463466928512517e-05
Rv0512	CDS	604602	605591	6.666942553579247e-10	1.3223238494838978	3.455631969184747e-06
Rv0513	CDS	605604	606152	5.946858006034006e-10	1.3262723046488347	9.425173455035463e-06
Rv0514	CDS	606149	606448	1.2944720129137721e-08	1.2889104300204783	6.47978555787243e-05
Rv0515	CDS	606551	608062	1.0410701745122708e-08	1.323837976804191	-3.409568774204175e-05
Rv0516c	CDS	608059	608535	7.882415831161893e-10	1.3541444561229494	7.898296103092672e-06
Rv0517	CDS	608746	610056	5.054501261980704e-10	1.3324594530924587	7.531896597801069e-06
Rv0518	CDS	610188	610883	3.4911655788505414e-09	1.3357706134136338	1.9991276494768506e-05
Rv0519c	CDS	611172	612074	1.1509923014685342e-09	1.3132324906817379	1.6222863552295408e-05
Rv0522	CDS	613038	614342	1.281339534475734e-09	1.3345211775970436	4.679228985504658e-06
Rv0523c	CDS	614326	614721	0.0	1.334656090711522	0.0
Rv0524	CDS	614835	616223	3.3051054670885094e-09	1.3056575059080067	3.070099016133643e-05
Rv0525	CDS	616223	616831	2.1792919691066004e-09	1.3105591448251444	-1.8211884874441697e-05
