Gene	Type	StartPos	EndPos	4.2bNOchina_KLvalue	4.2bNOchina_Hvalue	4.2bNOchina_DFvalue
Rv0303	CDS	365234	366142	1.8684729874429706e-09	1.3238308778295065	1.8438490900662963e-05
Rv0304c	CDS	366150	372764	8.65995556709187e-07	1.3578496252150183	-0.00027938359681467517
Rv0305c	CDS	372820	375711	7.478434538299439e-11	1.3544321414460758	-2.0230399391807374e-06
Rv0306	CDS	375914	376585	0.0	1.3334226524226076	0.0
Rv0307c	CDS	376573	377055	4.887135557352096e-08	1.3368044795936984	8.399224175908993e-05
Rv0308	CDS	377113	377829	7.799350054682463e-11	1.3477656907338225	9.302231087637836e-07
Rv0309	CDS	377931	378587	9.610246317737214e-06	1.3527313854742375	0.0007555548789028865
Rv0310c	CDS	378657	379148	1.5261006347522255e-09	1.3511695415699916	-9.643095908229427e-06
Rv0311	CDS	379172	380401	3.023387096234842e-11	1.3452110404578896	-1.500886684990821e-06
Rv0312	CDS	380556	382418	1.310351161465384e-06	1.3355968361585282	0.000353145876692329
Rv0313	CDS	382490	382876	0.0	1.330183545309228	0.0
Rv0314c	CDS	382879	383541	1.111697955913371e-10	1.328097263580152	2.907641404370498e-06
Rv0315	CDS	383602	384486	6.3282060147606956e-09	1.335507360553089	-2.800199046815166e-05
Rv0316	CDS	384535	385149	0.0	1.3005079894385583	0.0
Rv0317c	CDS	385173	385943	7.099772436625074e-10	1.3394240923204774	9.046446246607776e-06
Rv0318c	CDS	386305	387099	1.227485363908265e-07	1.3280095359467976	-0.00013935029334383175
Rv0319	CDS	387148	387816	3.78667819322942e-10	1.3344590655347401	-2.8246973657886087e-06
Rv0320	CDS	387888	388550	2.507475893587241e-10	1.3473719366336883	2.6792416403798036e-06
Rv0321	CDS	388582	389154	1.0244044501561689e-10	1.3471915477113077	1.0042846701474595e-06
Rv0322	CDS	389260	390591	5.2341908585162855e-11	1.3397182471574014	5.020618919493458e-07
Rv0323c	CDS	390580	391251	2.875274462965649e-10	1.3383323560786633	-1.1488381114199697e-06
Rv0324	CDS	391352	392032	2.094888706949405e-10	1.3164551418741068	6.999584720557284e-06
Rv0325	CDS	392039	392263	9.029778316155257e-05	1.3385070450211354	0.0019283525313404937
Rv0326	CDS	392273	392728	0.0	1.3450569589355652	0.0
Rv0327c	CDS	392696	394045	1.8354041064760906e-09	1.3515075520683821	7.515542254921126e-06
Rv0328	CDS	394111	394713	0.0	1.3421807741608236	0.0
Rv0329c	CDS	394694	395320	0.0	1.3244432348807402	0.0
Rv0330c	CDS	395347	396087	5.638994826639987e-11	1.3169216669414112	2.603122784550216e-07
Rv0331	CDS	396201	397367	3.2663262606869026e-06	1.3309176008765733	-0.0005921329278443244
Rv0332	CDS	397442	398227	1.186625025961785e-06	1.3225796426095249	-0.00033845695563156086
Rv0333	CDS	398254	398628	0.0	1.3453467652394606	0.0
Rv0334	CDS	398658	399524	0.0	1.358845288314517	0.0
Rv0335c	CDS	399535	400050	0.0	1.3058585669321676	0.0
Rv0336	CDS	400192	401703	2.594533858257808e-06	1.323355074543297	0.00020978301641699781
Rv0337c	CDS	401873	403162	0.0	1.3425551776886313	0.0
Rv0338c	CDS	403193	405841	2.7531316115769755e-10	1.3407047521104833	-5.792258024606145e-06
Rv0339c	CDS	405950	408448	7.377760183335802e-07	1.320195393548089	-0.0002729787275741469
Rv0340	CDS	408634	409173	0.0	1.3351025962888947	0.0
Rv0341	CDS	409362	410801	2.2387421916292283e-09	1.2918569651761476	2.733360668738527e-05
Rv0342	CDS	410838	412760	1.1838597469004952e-06	1.3482424036228673	0.00033218429600456734
Rv0343	CDS	412757	414238	7.714379135492777e-11	1.3223387213094744	3.487835068038958e-06
Rv0344c	CDS	414381	414941	0.0	1.3311909854807626	0.0
Rv0345	CDS	415050	415460	4.286736243752642e-09	1.3064386980322706	1.1615291040323328e-05
Rv0346c	CDS	415502	416965	1.1301739544222755e-09	1.351202858752832	-9.824528549362554e-06
Rv0347	CDS	417304	418290	1.1476608552385414e-10	1.3561831203219763	2.0506931605601686e-06
Rv0348	CDS	418293	418946	4.4614578698087826e-10	1.3581488364295224	6.187136676716332e-06
Rv0349	CDS	418949	419608	1.0124323601701235e-10	1.3506612603718804	1.9445698339892736e-06
Rv0350	CDS	419835	421712	1.1639023078657829e-11	1.3445946701060643	7.992995176842044e-07
Rv0351	CDS	421709	422416	8.660611117150552e-11	1.3261080779677463	1.5695727892950373e-06
Rv0352	CDS	422452	423639	3.3275817676869934e-06	1.3220390969691769	0.0005937907003549792
Rv0353	CDS	423639	424019	3.0699465092154377e-05	1.3441907041570502	0.0012746789155992366
Rv0354c	CDS	424269	424694	1.0742432887678177e-08	1.3511053393690302	1.8959457180722783e-05
Rv0355c	CDS	424777	434679	2.6879660275369588e-08	1.352434290036914	2.2896022688900786e-05
Rv0356c	CDS	434830	435474	6.104125538364258e-09	1.3241646567240883	-1.9789286922367033e-05
Rv0357c	CDS	435471	436769	2.7843893857237845e-11	1.339717201348428	1.5532153347930233e-06
Rv0358	CDS	436860	437507	5.279425230320101e-10	1.2875549420041605	1.1089634575300877e-05
Rv0359	CDS	437518	438297	1.0265335348508264e-05	1.303295391374529	-0.0015602149425835155
Rv0360c	CDS	438302	438739	1.4488744648488705e-09	1.3179264713636296	-1.5019883314870697e-07
Rv0361	CDS	438822	439649	1.6289913862266303e-10	1.3352530974712105	-8.039449431729295e-07
Rv0362	CDS	439871	441253	9.504885767341875e-11	1.3326288300470122	3.057910184123269e-06
Rv0363c	CDS	441265	442299	8.494316361407073e-11	1.3512710939439292	3.264876200004263e-06
Rv0364	CDS	442395	443078	1.0532246186301109e-09	1.3441089754837172	1.0654833642154138e-05
Rv0365c	CDS	443067	444197	1.4717216334503291e-10	1.3182501596940335	4.352911302796247e-06
Rv0366c	CDS	444222	444815	0.0	1.310375087965634	0.0
Rv0367c	CDS	444844	445233	3.2166574959191507e-10	1.288634774793791	-6.6137158873935675e-06
Rv0368c	CDS	445314	446525	3.7350084425846752e-06	1.2995976870986126	-0.0008507586587940819
Rv0369c	CDS	446531	447046	0.0	1.3356566956322535	0.0
Rv0370c	CDS	447147	448043	3.786370294800445e-06	1.3466148488262208	-8.515883928139623e-06
Rv0371c	CDS	448040	448633	0.0	1.3090220471554004	0.0
Rv0372c	CDS	448630	449385	1.1090508472699767e-07	1.3035477728877645	0.00010641045582771014
Rv0373c	CDS	449404	451803	1.6313006501178506e-11	1.3341367924178709	1.7801668809602766e-06
Rv0374c	CDS	451800	452279	5.413226924211312e-06	1.3380817249977932	-0.0006048061511443326
Rv0375c	CDS	452294	453154	4.078348769809281e-11	1.3053173471311625	2.384655979348338e-07
Rv0376c	CDS	453230	454372	3.5412854632044244e-06	1.3046665567640172	-0.0008349094321500328
Rv0377	CDS	454421	455386	4.4874590899857125e-06	1.3208413039916829	0.000615591370816071
Rv0378	CDS	455637	455858	1.609169381078246e-09	1.2195874614768	1.8209689508524862e-05
Rv0379	CDS	455977	456192	0.0	1.3403042106564664	0.0
Rv0380c	CDS	456268	456819	2.55161722706454e-06	1.3158917158235715	0.0006084964598692122
Rv0381c	CDS	456915	457823	3.002477433344808e-09	1.313652926828038	2.3923287037153074e-05
Rv0382c	CDS	457841	458380	0.0	1.3146020076904668	0.0
Rv0383c	CDS	458461	459315	0.0	1.3186764436427454	0.0
Rv0384c	CDS	459456	462002	4.422537525083925e-08	1.3125313404112706	8.864074039555137e-05
Rv0385	CDS	462135	463307	9.257655753103222e-11	1.3166524193332672	4.380012403160105e-06
Rv0386	CDS	463411	466668	1.7557733045237e-11	1.3270404968100589	1.1074803006327905e-06
Rv0389	CDS	468335	469594	2.965474052207817e-06	1.3177031878675745	0.000723396959207645
Rv0390	CDS	469591	470013	0.0	1.3331410270658461	0.0
Rv0391	CDS	470010	471230	2.9197089190802217e-11	1.33667156416844	1.6613284236077774e-06
Rv0392c	CDS	471227	472639	0.0	1.3401490932614417	0.0
Rv0393	CDS	472781	474106	0.0	1.2935248840278013	0.0
Rv0394c	CDS	474122	474841	0.0	1.326227144426419	0.0
Rv0395	CDS	474940	475344	7.559198328122019e-06	1.3311320043911512	0.0005329623988136745
Rv0396	CDS	475350	475742	0.0	1.3515574974297222	0.0
Rv0397	CDS	475816	476184	7.158662110318126e-08	1.2503191870030783	9.345566196580779e-05
Rv0397A	CDS	476394	476642	1.8142435775914123e-08	1.357303951151405	2.1918449909286153e-05
Rv0398c	CDS	476679	477320	4.929248675900055e-10	1.3082891032884438	8.630154799404988e-06
Rv0399c	CDS	477327	478556	3.084960065180553e-11	1.3407649993466615	1.2625138448019158e-06
Rv0400c	CDS	478566	479753	0.0	1.3184698662276741	0.0
Rv0401	CDS	479789	480160	0.0	1.2729650537648534	0.0
Rv0402c	CDS	480355	483231	6.772319927073056e-10	1.3597338726916763	2.9549559883434995e-06
Rv0403c	CDS	483228	483656	0.0	1.3606815569220045	0.0
Rv0404	CDS	483977	485734	2.79260382818336e-07	1.382617197489473	4.741553907389173e-05
Rv0405	CDS	485731	489939	1.3843180968198254e-07	1.3611405942957375	0.00010856322284052977
Rv0406c	CDS	489887	490705	5.199428665392247e-10	1.3350910086712628	7.545568345146414e-06
Rv0407	CDS	490783	491793	4.5704927704171006e-06	1.344621497371426	0.0006619728196583519
Rv0408	CDS	491786	493858	7.249201141035222e-07	1.3452811687692616	-2.5181240154159568e-06
Rv0409	CDS	493851	495008	9.006029255687054e-11	1.3397884455198936	3.8060961985442177e-06
Rv0410c	CDS	495062	497314	4.50792181361237e-11	1.3330682490591235	2.8275909235708774e-06
Rv0411c	CDS	497314	498300	2.8041130528677627e-10	1.3230420072868836	5.290818893000093e-06
Rv0412c	CDS	498300	499619	2.6540896463922437e-06	1.3316233744311639	0.0005973167637495225
Rv0413	CDS	499713	500366	4.949911591722866e-10	1.2988361785400016	8.074602230512262e-06
Rv0414c	CDS	500350	501018	1.3938700876847676e-07	1.3016803633171108	0.00014304570610079725
Rv0415	CDS	501148	502170	4.444378198797949e-11	1.3079507743373249	-1.9318211916807826e-06
Rv0416	CDS	502167	502373	0.0	1.3463106098656927	0.0
Rv0417	CDS	502366	503124	8.170453202893668e-11	1.3277951385144577	2.6252985930730333e-06
Rv0418	CDS	503496	504998	1.1310294922850517e-09	1.342032027450037	1.1481936910140433e-05
Rv0419	CDS	505086	506582	1.953272388388605e-06	1.3417306196046774	-0.0004255933911048726
Rv0420c	CDS	506561	506971	8.027097457452559e-06	1.362210359457721	0.000710903912169214
Rv0421c	CDS	507132	507761	0.0	1.313068147589345	0.0
Rv0422c	CDS	507758	508555	1.719080988671351e-10	1.3265299467962284	2.218811123833042e-06
Rv0423c	CDS	508582	510225	2.907315499456331e-10	1.3381796877278216	6.8176128511510115e-06
Rv0424c	CDS	510377	510652	6.452146039670481e-10	1.3610986000417076	6.942221465466858e-06
Rv0425c	CDS	510702	515321	2.1127189220315756e-08	1.31183128280859	1.4693652223840559e-05
Rv0426c	CDS	515373	515816	0.0	1.304141657978798	0.0
Rv0427c	CDS	516017	516892	2.933346343603205e-10	1.3356027953987253	4.4727486407381e-06
Rv0428c	CDS	516895	517803	1.1249533634460906e-05	1.313890364252045	0.0017252439416764465
Rv0429c	CDS	517803	518396	0.0	1.3340732127316521	0.0
Rv0430	CDS	518733	519041	0.0	1.3282917392695024	0.0
Rv0431	CDS	519073	519567	1.7666810245065e-05	1.3306529197495778	0.0012867600963337167
Rv0432	CDS	519600	520322	0.0	1.32367517563733	0.0
Rv0433	CDS	520324	521454	1.423068329842181e-10	1.3483957819839736	3.355773842972365e-06
Rv0434	CDS	521514	522167	1.2216464458258969e-05	1.3087216847916865	0.0016675864144887753
Rv0435c	CDS	522347	524533	5.0353715641549e-10	1.311601748779894	1.0982097685685588e-05
Rv0436c	CDS	524530	525390	4.810764920315513e-07	1.3367274389668828	0.0001791453797187481
Rv0437c	CDS	525387	526082	4.085833011369111e-07	1.2937498770708342	0.00025825154752162627
Rv0438c	CDS	526143	527360	1.9775375512676163e-06	1.3219820605686778	1.1909965110246112e-05
Rv0439c	CDS	527379	528314	3.734107467678882e-11	1.332892894826064	-7.868435789037953e-07
Rv0440	CDS	528608	530230	1.9731194456085177e-10	1.332554241963391	5.420576594861171e-06
Rv0441c	CDS	530296	530724	0.0	1.317581489328814	0.0
Rv0442c	CDS	530751	532214	2.334807347459389e-10	1.331334899394921	4.0530404694094635e-06
Rv0443	CDS	532396	532911	7.212109243148745e-10	1.3438187310828305	8.275233830346007e-06
Rv0444c	CDS	533091	533789	0.0	1.3156218227670613	0.0
Rv0445c	CDS	533833	534396	1.413270611649864e-10	1.3429792303566612	3.5198754215759465e-06
Rv0446c	CDS	534445	535215	1.4354192834353796e-09	1.3294880883988678	1.5810037699570678e-05
Rv0447c	CDS	535224	536507	6.706107891218949e-11	1.3349071681901024	-1.718399209649224e-06
Rv0448c	CDS	536504	537169	9.385965338282176e-10	1.3403668438625804	1.0965891393099891e-05
Rv0449c	CDS	537229	538548	2.90869550667594e-11	1.324381303868467	1.887595912852813e-06
Rv0450c	CDS	538588	541491	4.662701885704834e-08	1.3704436828274336	-3.464430775412808e-05
Rv0451c	CDS	541488	541910	2.2843954505802344e-10	1.3777167523674043	-1.3996447664199607e-06
Rv0452	CDS	542142	542852	0.0	1.3262777324857238	0.0
Rv0453	CDS	543174	544730	3.986100338693177e-11	1.321498909541693	-3.101388354853629e-06
Rv0455c	CDS	545375	545821	8.587437427820532e-10	1.3742211068255683	2.238466623893931e-06
Rv0456c	CDS	545889	546803	5.623827099399126e-06	1.3311866248605009	0.000855366143265146
Rv0456A	CDS	547076	547357	0.0	1.333780355658744	0.0
Rv0456B	CDS	547344	547517	0.0	1.376464984751699	0.0
Rv0457c	CDS	547586	549607	2.962957689756074e-07	1.3439632428426442	0.00014321328914757014
Rv0458	CDS	549675	551198	2.0968615732641638e-11	1.3327067997791906	1.5664305074714058e-06
Rv0459	CDS	551198	551689	0.0	1.308119181835736	0.0
Rv0460	CDS	551749	551988	0.0	1.3095186647089836	0.0
Rv0461	CDS	552026	552550	0.0	1.328515521962088	0.0
Rv0462	CDS	552614	554008	2.3022690454066463e-06	1.3565334696349347	0.00042909531578327886
Rv0463	CDS	554016	554309	0.0	1.3145881019281591	0.0
Rv0464c	CDS	554313	554885	0.0	1.3484028811977398	0.0
Rv0465c	CDS	554882	556306	2.1773663667068455e-06	1.3363028140341227	0.0005259411583611318
Rv0466	CDS	556458	557252	2.1019297413715776e-10	1.3473564247402998	8.399220083332715e-07
Rv0467	CDS	557527	558813	2.6793567364791215e-11	1.3314352400495508	-1.3319320246174549e-06
Rv0468	CDS	558895	559755	2.6233201166903086e-09	1.344536241953898	7.027951780813613e-06
Rv0469	CDS	559888	560748	1.7439222288473388e-10	1.3820378049865674	-3.4637236884238476e-07
Rv0470c	CDS	560848	561711	0.0	1.3616258532726653	0.0
Rv0470A	CDS	561854	562294	3.085903199639972e-10	1.308360006470188	-8.463797205815471e-06
Rv0471c	CDS	562225	562713	1.2809953098269489e-10	1.309481938902461	-8.656754519331677e-07
Rv0472c	CDS	562723	563427	0.0	1.3523939000409748	0.0
Rv0473	CDS	563564	564934	2.4928004105362334e-11	1.3359632715581777	1.0549834462691976e-06
Rv0474	CDS	565021	565443	2.5319139942470148e-05	1.354919368995834	-0.0014076260221591586
Rv0475	CDS	565797	566396	2.713201330273307e-10	1.321810899890072	7.484170162885828e-06
Rv0476	CDS	566508	566771	0.0	1.3262289219002719	0.0
Rv0477	CDS	566776	567222	0.0	1.3290531038400866	0.0
Rv0478	CDS	567222	567896	6.704264920998071e-11	1.3017973573015333	-9.033085969778476e-07
Rv0479c	CDS	567921	568967	0.0	1.346758070704839	0.0
Rv0480c	CDS	568964	569806	0.0	1.3227567074978903	0.0
Rv0481c	CDS	569988	570512	8.595274936240571e-09	1.3549615834071962	2.1425284552456514e-05
Rv0482	CDS	570539	571648	0.0	1.3285397674818413	0.0
Rv0483	CDS	571710	573065	2.5198676478765947e-11	1.3368097754963415	1.4339155338105591e-06
Rv0484c	CDS	573046	573801	7.817062928183738e-06	1.3166401263572471	0.0009798276088444635
Rv0485	CDS	573984	575300	4.556026111934841e-10	1.3120343737255302	1.9038813841576463e-06
Rv0486	CDS	575348	576790	2.0663191410696946e-06	1.299445192777255	0.00046816239672270443
Rv0487	CDS	576787	577338	0.0	1.3488931499927515	0.0
Rv0488	CDS	577664	578269	0.0	1.3472455744668177	0.0
Rv0489	CDS	578426	579175	8.449496657902955e-11	1.3320935172626602	2.7731183057100317e-06
Rv0490	CDS	579349	580581	0.0	1.3397269116990744	0.0
Rv0491	CDS	580809	581492	0.0	1.3393695235351193	0.0
Rv0492c	CDS	581489	583378	8.212375224303514e-12	1.285512799983135	7.837716520242566e-08
Rv0492A	CDS	583375	583704	0.0	1.3216828599597534	0.0
Rv0493c	CDS	583701	584690	2.973394617855618e-06	1.3117871842339552	5.333965292836362e-05
Rv0494	CDS	584695	585423	0.0	1.3060714268637938	0.0
Rv0495c	CDS	585424	586314	3.804764044212927e-06	1.3318745945594899	1.9023091521852553e-05
Rv0496	CDS	586394	587380	0.0	1.328049606589418	0.0
Rv0497	CDS	587377	588309	2.7390151258188666e-10	1.3108838377288519	2.1586480807300745e-06
Rv0498	CDS	588325	589167	2.5813706727717545e-10	1.3232665551490121	-4.776576480847172e-06
Rv0499	CDS	589183	590058	0.0	1.3072098982407634	0.0
Rv0500	CDS	590083	590970	3.889181969862765e-06	1.3260448627372827	-0.00029224262602522977
Rv0500A	CDS	591111	591347	0.0	1.3485985359226882	0.0
Rv0501	CDS	591654	592784	3.5215369509344896e-10	1.3484159447093553	6.785304399792302e-06
Rv0502	CDS	592791	593867	0.0	1.3468302650137738	0.0
Rv0503c	CDS	593871	594779	5.481800170403783e-06	1.360112692927478	0.0006568031023581611
Rv0504c	CDS	594802	595302	0.0	1.353648716696998	0.0
Rv0505c	CDS	595464	596585	2.4902524486947186e-11	1.3227191693373825	3.2907424019068543e-07
Rv0506	CDS	596759	597202	0.0	1.3597686867956735	0.0
Rv0507	CDS	597199	600105	5.046080785442442e-07	1.3708704767521227	0.00015673189072734628
Rv0508	CDS	600098	600391	0.0	1.3429575766639634	0.0
Rv0509	CDS	600441	601847	1.4536838399692442e-10	1.3262583507240302	-2.155057093222723e-06
Rv0510	CDS	601857	602786	5.763628463384407e-11	1.313348401159377	3.349554511700159e-06
Rv0511	CDS	602819	604516	1.759770662523863e-10	1.3032547655357314	-6.517466338784583e-06
Rv0512	CDS	604602	605591	4.5647130519910206e-10	1.322323849273675	8.772326723915924e-06
Rv0513	CDS	605604	606152	0.0	1.3262723040541486	0.0
Rv0514	CDS	606149	606448	1.9218295288503384e-09	1.2889104189975875	1.2593782585279545e-05
Rv0515	CDS	606551	608062	2.4099012785328e-09	1.3238379688033928	-1.7654767421382278e-05
Rv0516c	CDS	608059	608535	0.0	1.3541444553347084	0.0
Rv0517	CDS	608746	610056	2.4805890674883813e-10	1.332459452835067	5.643915645447972e-06
Rv0518	CDS	610188	610883	4.919737950359604e-10	1.335770610414443	4.066986027007058e-06
Rv0519c	CDS	611172	612074	1.620508884359051e-06	1.313234110039631	0.00042055453292400014
Rv0522	CDS	613038	614342	2.1673773886732306e-11	1.3345211763373777	7.176193913549511e-07
Rv0523c	CDS	614326	614721	-5.551115123125783e-17	1.3346560907115221	0.0
Rv0524	CDS	614835	616223	2.6773749883801656e-11	1.3056575026296753	1.9986247522529865e-06
Rv0525	CDS	616223	616831	1.391746717871456e-10	1.3105591427850278	-4.687669616365575e-06
Rv0526	CDS	616846	617496	0.0	1.320330536574659	0.0
Rv0527	CDS	617493	618272	1.330266452548301e-10	1.2769108258574855	3.4444822372969863e-06
Rv0528	CDS	618305	619894	3.683086613470721e-10	1.3030268769815265	8.648113059395168e-06
Rv0529	CDS	619891	620865	6.654213291490407e-11	1.304236671369821	-3.5759680419300555e-06
Rv0530	CDS	620907	622124	2.68529976032994e-10	1.3077186527803921	8.806292170371322e-06
Rv0530A	CDS	622121	622282	0.0	1.3504447336991015	0.0
Rv0531	CDS	622329	622646	0.0	1.308990922794995	0.0
Rv0532	CDS	622793	624577	1.7018000001978173e-06	1.2065414347419052	-0.000736228551628304
Rv0533c	CDS	624473	625480	9.275574752720672e-11	1.3334553718817117	4.281947701356703e-06
Rv0534c	CDS	625562	626440	4.0008996116114304e-11	1.2872742630737877	1.1047823552656766e-06
Rv0535	CDS	626457	627251	0.0	1.328285606289869	0.0
Rv0536	CDS	627248	628288	4.5167879558771773e-07	1.2990914813332042	0.00020097812268610182
Rv0537c	CDS	628298	629731	0.0	1.3221226222789282	0.0
Rv0538	CDS	630040	631686	5.013203074888395e-09	1.2940773225476896	1.5909233539390666e-05
Rv0539	CDS	631743	632375	2.980948266007033e-10	1.295219853052396	1.0080249637223204e-06
Rv0540	CDS	632372	633034	7.025597881238355e-10	1.3071978458466167	-2.3325231834903093e-06
Rv0541c	CDS	633055	634404	0.0	1.3001537318044085	0.0
Rv0542c	CDS	634416	635504	3.9941494556217094e-11	1.3110942052548773	2.3645008279116198e-06
Rv0543c	CDS	635573	635875	4.72150707420127e-10	1.3409593204299306	-5.944039785321653e-06
Rv0544c	CDS	635935	636213	5.266939107073654e-10	1.3193224082057158	-5.619525104305634e-06
Rv0545c	CDS	636210	637463	3.349959198928332e-11	1.3223117774084392	-2.354704267515384e-06
Rv0546c	CDS	637583	637969	0.0	1.3361604582843547	0.0
Rv0547c	CDS	638032	638916	6.163219934407493e-11	1.332332507763508	2.693638771866791e-06
Rv0548c	CDS	639012	639956	0.0	1.3365178405860485	0.0
Rv0549c	CDS	640228	640641	0.0	1.3185132208974344	0.0
Rv0550c	CDS	640638	640904	0.0	1.345776705524201	0.0
Rv0551c	CDS	641096	642811	1.6537993197118794e-11	1.3359781343594705	1.2431383675237662e-06
Rv0552	CDS	642889	644493	3.725975084023503e-11	1.3244628496889501	2.932052285076203e-06
Rv0553	CDS	644490	645470	3.128203251989703e-11	1.2969587216560852	-3.55835235388291e-07
Rv0554	CDS	645467	646255	0.0	1.3419586448290222	0.0
Rv0555	CDS	646298	647962	7.418704539574605e-11	1.3059698826840207	3.2952465623403704e-06
Rv0556	CDS	647959	648474	1.6910461919650288e-10	1.3603846209659771	3.6908352024078717e-06
